Timestamp,Score,Time,Life,Score/10s,Life/10s,Reflexes,Ball Speed,Ball Spawn Rate,Life Spawn Rate
2023-11-22 21:22:24,4,8,10,0,0,0,10,4,8
2023-11-22 21:23:06,0,260,7188,1,0,1,1,611107,30,5,5
2023-11-22 21:23:07,0,259,7099,1,0,1,1,57118,30,5,5
2023-11-22 21:23:08,0,258,7011,1,0,1,1,522015,30,5,5
2023-11-22 21:23:09,0,257,6875,1,0,1,1,517662,30,5,5
2023-11-22 21:23:10,0,256,6885,1,0,1,1,517662,30,5,5
2023-11-22 21:23:11,0,255,6885,1,0,1,1,511875,30,5,5
2023-11-22 21:23:13,0,254,6666,1,0,1,1,505092,30,5,5
2023-11-22 21:23:14,0,253,655,1,0,1,1,50431,30,5,5
2023-11-22 21:23:15,0,252,6475,1,0,1,1,518418,30,5,5
2023-11-22 21:23:16,0,251,6388,1,0,1,1,510329,30,5,5
2023-11-22 21:23:17,0,250,6305,1,0,1,1,510329,30,5,5
2023-11-22 21:23:18,0,249,6043,1,0,1,1,510329,30,5,5
2023-11-22 21:23:19,0,248,5941,1,0,1,1,520358,30,5,5
2023-11-22 21:23:20,0,247,5831,1,0,1,1,516256,30,5,5
2023-11-22 21:23:21,0,246,5801,1,0,1,1,5181,30,5,5
2023-11-22 21:23:22,0,245,5624,1,0,1,1,510415,30,5,5
2023-11-22 21:23:23,0,244,5565,1,0,1,1,515631,30,5,5
2023-11-22 21:23:24,0,243,4525,1,0,1,1,515631,30,5,5
2023-11-22 21:23:25,0,242,4241,1,0,1,1,510854,30,5,5
2023-11-22 21:23:26,0,241,4542,1,0,1,1,506945,30,5,5
2023-11-22 21:23:27,0,240,3905,1,0,1,1,530985,30,5,5
2023-11-22 21:23:28,0,239,3529,1,0,1,1,497006,30,5,5
2023-11-22 21:23:29,0,238,3506,1,0,1,1,497006,30,5,5
2023-11-22 21:23:30,0,237,3322,1,0,1,1,497006,30,5,5
2023-11-22 21:23:31,0,236,3217,1,0,1,1,497006,30,5,5
2023-11-22 21:23:32,0,235,3213,1,0,1,1,501162,30,5,5
2023-11-22 21:23:33,0,234,3023,1,0,1,1,501162,30,5,5
2023-11-22 21:23:34,0,233,3048,1,0,1,1,501162,30,5,5
2023-11-22 21:23:35,0,232,2867,1,0,1,1,501947,30,5,5
2023-11-22 21:23:36,0,231,2645,1,0,1,1,515507,30,5,5
2023-11-22 21:23:37,0,230,2693,1,0,1,1,511435,30,5,5
2023-11-22 21:23:38,0,229,2506,1,0,1,1,509643,30,5,5
2023-11-22 21:23:39,0,228,2534,1,0,1,1,507829,30,5,5
2023-11-22 21:23:40,0,227,24,1,0,1,1,505879,30,5,5
2023-11-22 21:23:41,0,226,226,1,0,1,1,507548,30,5,5
2023-11-22 21:23:42,0,225,3385,1,0,1,1,508748,30,5,5
2023-11-22 21:23:44,0,224,2743,1,0,1,1,508748,30,5,5
2023-11-22 21:23:45,0,222,9752,1,0,1,1,526534,30,5,5
2023-11-22 21:23:46,0,221,9017,1,0,1,1,278747,30,5,5
2023-11-22 21:23:47,0,220,9306,1,0,1,1,441074,30,5,5
2023-11-22 21:23:48,0,219,8631,1,0,1,1,562327,30,5,5
2023-11-22 21:23:49,0,218,8351,1,0,1,1,392347,30,5,5
2023-11-22 21:23:50,0,217,8367,1,0,1,1,440236,30,5,5
2023-11-22 21:23:51,0,216,8074,1,0,1,1,470202,30,5,5
2023-11-22 21:23:52,0,215,8071,1,0,1,1,474676,30,5,5
2023-11-22 21:23:53,0,214,7951,1,0,1,1,474676,30,5,5
2023-11-22 21:23:54,0,213,787,1,0,1,1,501823,30,5,5
2023-11-22 21:23:55,0,212,7696,1,0,1,1,493202,30,5,5
2023-11-22 21:23:56,0,211,748,1,0,1,1,486656,30,5,5
2023-11-22 21:23:57,0,210,7459,1,0,1,1,500635,30,5,5
2023-11-22 21:23:58,0,209,7422,1,0,1,1,501775,30,5,5
2023-11-22 21:23:59,0,208,7402,1,0,1,1,505147,30,5,5
2023-11-22 21:24:00,0,207,7244,1,0,1,1,505408,30,5,5
2023-11-22 21:24:01,0,206,7216,1,0,1,1,505346,30,5,5
2023-11-22 21:24:02,0,205,7166,1,0,1,1,508116,30,5,5
2023-11-22 21:24:03,0,204,7019,1,0,1,1,508116,30,5,5
2023-11-22 21:24:04,0,203,7001,1,0,1,1,508116,30,5,5
2023-11-22 21:24:05,0,202,7031,1,0,1,1,503734,30,5,5
2023-11-22 21:24:06,0,201,6893,1,0,1,1,504785,30,5,5
2023-11-22 21:24:07,0,200,6871,1,0,1,1,507136,30,5,5
2023-11-22 21:24:08,0,199,6851,1,0,1,1,507136,30,5,5
2023-11-22 21:24:09,0,198,6861,1,0,1,1,507136,30,5,5
2023-11-22 21:24:10,0,197,688,1,0,1,1,504983,30,5,5
2023-11-22 21:24:11,0,196,6765,1,0,1,1,504284,30,5,5
2023-11-22 21:24:12,0,195,6868,1,0,1,1,511582,30,5,5
2023-11-22 21:24:13,0,194,6638,1,0,1,1,579766,30,5,5
2023-11-22 21:24:14,0,193,6645,1,0,1,1,579766,30,5,5
2023-11-22 21:24:15,0,192,6687,1,0,1,1,527115,30,5,5
2023-11-22 21:24:16,0,191,6488,1,0,1,1,515762,30,5,5
2023-11-22 21:24:17,0,190,6452,1,0,1,1,51086,30,5,5
2023-11-22 21:24:18,0,189,6429,1,0,1,1,506048,30,5,5
2023-11-22 21:24:19,0,188,6466,1,0,1,1,507907,30,5,5
2023-11-22 21:24:20,0,187,6424,1,0,1,1,506505,30,5,5
2023-11-22 21:24:21,0,186,6454,1,0,1,1,504943,30,5,5
2023-11-22 21:24:22,0,185,6418,1,0,1,1,505922,30,5,5
2023-11-22 21:24:23,0,184,6472,1,0,1,1,505922,30,5,5
2023-11-22 21:24:24,0,183,6227,1,0,1,1,503243,30,5,5
2023-11-22 21:24:25,0,182,6251,1,0,1,1,504563,30,5,5
2023-11-22 21:24:26,0,181,6298,1,0,1,1,504379,30,5,5
2023-11-22 21:24:27,0,180,6093,1,0,1,1,505318,30,5,5
2023-11-22 21:24:28,0,179,6015,1,0,1,1,505318,30,5,5
2023-11-22 21:24:29,0,178,6017,1,0,1,1,504288,30,5,5
2023-11-22 21:24:30,0,177,6071,1,0,1,1,503075,30,5,5
2023-11-22 21:24:31,0,176,6449,1,0,1,1,506981,30,5,5
2023-11-22 21:24:32,0,175,6006,1,0,1,1,511707,30,5,5
2023-11-22 21:24:33,0,174,5885,1,0,1,1,509779,30,5,5
2023-11-22 21:24:34,0,173,5637,1,0,1,1,506313,30,5,5
2023-11-22 21:24:35,0,172,5676,1,0,1,1,507719,30,5,5
2023-11-22 21:24:36,0,171,5651,1,0,1,1,507719,30,5,5
2023-11-22 21:24:37,0,170,5642,1,0,1,1,501981,30,5,5
2023-11-22 21:24:38,0,169,5645,1,0,1,1,504447,30,5,5
2023-11-22 21:24:39,0,168,5676,1,0,1,1,504833,30,5,5
2023-11-22 21:24:40,0,167,5672,1,0,1,1,504469,30,5,5
2023-11-22 21:24:41,0,166,5457,1,0,1,1,506805,30,5,5
2023-11-22 21:24:42,0,165,545,1,0,1,1,503708,30,5,5
2023-11-22 21:24:43,0,164,5419,1,0,1,1,503708,30,5,5
2023-11-22 21:24:44,0,163,5666,1,0,1,1,50296,30,5,5
2023-11-22 21:24:45,0,162,5524,1,0,1,1,503479,30,5,5
2023-11-22 21:24:46,0,161,5459,1,0,1,1,501888,30,5,5
2023-11-22 21:24:47,0,160,5239,1,0,1,1,503637,30,5,5
2023-11-22 21:24:48,0,159,5277,1,0,1,1,503637,30,5,5
2023-11-22 21:24:49,0,158,516,1,0,1,1,503703,30,5,5
2023-11-22 21:24:50,0,157,5109,1,0,1,1,508398,30,5,5
2023-11-22 21:24:51,0,156,5016,1,0,1,1,508398,30,5,5
2023-11-22 21:24:52,0,155,5072,1,0,1,1,506316,30,5,5
2023-11-22 21:24:53,0,154,4907,1,0,1,1,506316,30,5,5
2023-11-22 21:24:54,0,153,488,1,0,1,1,506095,30,5,5
2023-11-22 21:24:55,0,152,4732,1,0,1,1,506095,30,5,5
2023-11-22 21:24:56,0,151,466,1,0,1,1,505001,30,5,5
2023-11-22 21:24:57,0,150,4569,1,0,1,1,505427,30,5,5
2023-11-22 21:24:58,0,149,4578,1,0,1,1,417699,30,5,5
2023-11-22 21:24:59,0,148,4314,1,0,1,1,417699,30,5,5
2023-11-22 21:25:00,0,147,4259,1,0,1,1,481702,30,5,5
2023-11-22 21:25:01,0,146,4237,1,0,1,1,482398,30,5,5
2023-11-22 21:25:02,0,145,4196,1,0,1,1,500331,30,5,5
2023-11-22 21:25:03,0,144,3965,1,0,1,1,502783,30,5,5
2023-11-22 21:25:04,0,143,3838,1,0,1,1,505275,30,5,5
2023-11-22 21:25:05,0,142,3919,1,0,1,1,505275,30,5,5
2023-11-22 21:25:06,0,141,3665,1,0,1,1,505275,30,5,5
2023-11-22 21:25:07,0,140,3664,1,0,1,1,507062,30,5,5
2023-11-22 21:25:08,0,139,3618,1,0,1,1,508415,30,5,5
2023-11-22 21:25:09,0,138,3571,1,0,1,1,508091,30,5,5
2023-11-22 21:25:10,0,137,3428,1,0,1,1,506235,30,5,5
2023-11-22 21:25:11,0,136,3399,1,0,1,1,522284,30,5,5
2023-11-22 21:25:12,0,135,3276,1,0,1,1,517879,30,5,5
2023-11-22 21:25:13,0,134,3241,1,0,1,1,510847,30,5,5
2023-11-22 21:25:14,0,133,3082,1,0,1,1,504863,30,5,5
2023-11-22 21:25:15,0,132,3119,1,0,1,1,502177,30,5,5
2023-11-22 21:25:16,0,131,2937,1,0,1,1,503393,30,5,5
2023-11-22 21:25:17,0,130,2806,1,0,1,1,505717,30,5,5
2023-11-22 21:25:18,0,129,2862,1,0,1,1,505091,30,5,5
2023-11-22 21:25:19,0,128,2668,1,0,1,1,507123,30,5,5
2023-11-22 21:25:20,0,127,2682,1,0,1,1,505077,30,5,5
2023-11-22 21:25:21,0,126,2701,1,0,1,1,502928,30,5,5
2023-11-22 21:25:22,0,125,2499,1,0,1,1,505225,30,5,5
2023-11-22 21:25:24,0,124,2409,1,0,1,1,505225,30,5,5
2023-11-22 21:25:25,0,123,2267,1,0,1,1,503513,30,5,5
2023-11-22 21:25:26,0,122,2247,1,0,1,1,506319,30,5,5
2023-11-22 21:25:27,0,121,2264,1,0,1,1,506959,30,5,5
2023-11-22 21:25:28,0,120,2266,1,0,1,1,504143,30,5,5
2023-11-22 21:25:29,0,119,227,1,0,1,1,504143,30,5,5
2023-11-22 21:25:30,0,118,2074,1,0,1,1,503994,30,5,5
2023-11-22 21:25:31,0,117,2021,1,0,1,1,503994,30,5,5
2023-11-22 21:25:32,0,116,1899,1,0,1,1,506148,30,5,5
2023-11-22 21:25:33,0,115,1891,1,0,1,1,505553,30,5,5
2023-11-22 21:25:34,0,114,184,1,0,1,1,505256,30,5,5
2023-11-22 21:25:35,0,113,1659,1,0,1,1,502355,30,5,5
2023-11-22 21:25:36,0,112,1674,1,0,1,1,508426,30,5,5
2023-11-22 21:25:37,0,111,1661,1,0,1,1,508426,30,5,5
2023-11-22 21:25:38,0,110,165,1,0,1,1,507036,30,5,5
2023-11-22 21:25:39,0,109,1442,1,0,1,1,505226,30,5,5
2023-11-22 21:25:40,0,108,1406,1,0,1,1,505589,30,5,5
2023-11-22 21:25:41,0,107,1449,1,0,1,1,504809,30,5,5
2023-11-22 21:25:42,0,106,1431,1,0,1,1,506425,30,5,5
2023-11-22 21:25:43,0,105,1408,1,0,1,1,506425,30,5,5
2023-11-22 21:25:44,0,104,1327,1,0,1,1,506425,30,5,5
2023-11-22 21:25:45,0,103,1241,1,0,1,1,507035,30,5,5
2023-11-22 21:25:46,0,102,1276,1,0,1,1,507035,30,5,5
2023-11-22 21:25:47,0,101,1104,1,0,1,1,506447,30,5,5
2023-11-22 21:25:48,0,100,1103,1,0,1,1,509152,30,5,5
2023-11-22 21:25:49,0,99,10701,1,0,1,1,509152,30,5,5
2023-11-22 21:25:50,0,98,10724,1,0,1,1,50482,30,5,5
2023-11-22 21:25:51,0,97,08952,1,0,1,1,503646,30,5,5
2023-11-22 21:25:52,0,96,08704,1,0,1,1,503952,30,5,5
2023-11-22 21:25:53,0,95,09874,1,0,1,1,502594,30,5,5
2023-11-22 21:25:54,0,94,06601,1,0,1,1,507904,30,5,5
2023-11-22 21:25:55,0,93,06633,1,0,1,1,505142,30,5,5
2023-11-22 21:25:56,0,92,06766,1,0,1,1,505142,30,5,5
2023-11-22 21:25:57,0,91,04654,1,0,1,1,504948,30,5,5
2023-11-22 21:25:58,0,90,04301,1,0,1,1,503405,30,5,5
2023-11-22 21:25:59,0,89,03508,1,0,1,1,504434,30,5,5
2023-11-22 21:26:00,0,88,02728,1,0,1,1,515919,30,5,5
2023-11-22 21:26:01,0,87,02667,1,0,1,1,514551,30,5,5
2023-11-22 21:26:02,0,86,0256,1,0,1,1,511815,30,5,5
2023-11-22 21:26:03,0,85,02966,1,0,1,1,510577,30,5,5
2023-11-22 21:26:04,0,84,01103,1,0,1,1,509172,30,5,5
2023-11-22 21:26:05,0,83,004,1,0,1,1,512162,30,5,5
2023-11-22 21:26:06,0,81,98351,1,0,1,1,503647,30,5,5
2023-11-22 21:26:07,0,80,98338,1,0,1,1,503448,30,5,5
2023-11-22 21:26:08,0,79,98076,1,0,1,1,503448,30,5,5
2023-11-22 21:26:09,0,78,97278,1,0,1,1,505692,30,5,5
2023-11-22 21:26:10,0,77,96097,1,0,1,1,505692,30,5,5
2023-11-22 21:26:11,0,76,96222,1,0,1,1,507843,30,5,5
2023-11-22 21:26:12,0,75,95242,1,0,1,1,507843,30,5,5
2023-11-22 21:26:13,0,74,94978,1,0,1,1,506088,30,5,5
2023-11-22 21:26:14,0,73,94653,1,0,1,1,508331,30,5,5
2023-11-22 21:26:15,0,72,94479,1,0,1,1,508331,30,5,5
2023-11-22 21:26:16,0,71,93318,1,0,1,1,543156,30,5,5
2023-11-22 21:26:17,0,70,92183,1,0,1,1,528406,30,5,5
2023-11-22 21:26:18,0,69,92668,1,0,1,1,516858,30,5,5
2023-11-22 21:26:19,0,68,9109,1,0,1,1,516858,30,5,5
2023-11-22 21:26:20,0,67,9007,1,0,1,1,510738,30,5,5
2023-11-22 21:26:21,0,66,88853,1,0,1,1,494939,30,5,5
2023-11-22 21:26:22,0,65,88029,1,0,1,1,470331,30,5,5
2023-11-22 21:26:23,0,64,88275,1,0,1,1,489835,30,5,5
2023-11-22 21:26:24,0,63,86697,1,0,1,1,49771,30,5,5
2023-11-22 21:26:25,0,62,86259,1,0,1,1,501339,30,5,5
2023-11-22 21:26:26,0,61,86308,1,0,1,1,502715,30,5,5
2023-11-22 21:26:27,0,60,84805,1,0,1,1,503883,30,5,5
2023-11-22 21:26:28,0,59,84935,1,0,1,1,507002,30,5,5
2023-11-22 21:26:29,0,58,84357,1,0,1,1,504691,30,5,5
2023-11-22 21:26:30,0,57,84097,1,0,1,1,504691,30,5,5
2023-11-22 21:26:31,0,56,82483,1,0,1,1,506153,30,5,5
2023-11-22 21:26:32,0,55,82016,1,0,1,1,506153,30,5,5
2023-11-22 21:26:33,0,54,82625,1,0,1,1,506153,30,5,5
2023-11-22 21:26:34,0,53,80618,1,0,1,1,506153,30,5,5
2023-11-22 21:26:35,0,52,80109,1,0,1,1,503664,30,5,5
2023-11-22 21:26:36,0,51,80476,1,0,1,1,503664,30,5,5
2023-11-22 21:26:37,0,50,78549,1,0,1,1,503664,30,5,5
2023-11-22 21:26:38,0,49,78389,1,0,1,1,504411,30,5,5
2023-11-22 21:26:39,0,48,78534,1,0,1,1,506394,30,5,5
2023-11-22 21:26:40,0,47,78848,1,0,1,1,506165,30,5,5
2023-11-22 21:26:41,0,46,78226,1,0,1,1,506165,30,5,5
2023-11-22 21:26:42,0,45,76665,1,0,1,1,507458,30,5,5
2023-11-22 21:26:43,0,44,76697,1,0,1,1,504705,30,5,5
2023-11-22 21:26:44,0,43,75885,1,0,1,1,503573,30,5,5
2023-11-22 21:26:45,0,42,7522,1,0,1,1,504083,30,5,5
2023-11-22 21:26:46,0,41,74173,1,0,1,1,507306,30,5,5
2023-11-22 21:26:47,0,40,73441,1,0,1,1,508337,30,5,5
2023-11-22 21:26:48,0,39,72406,1,0,1,1,511981,30,5,5
2023-11-22 21:26:49,0,38,70248,1,0,1,1,509821,30,5,5
2023-11-22 21:26:50,0,37,70227,1,0,1,1,509505,30,5,5
2023-11-22 21:26:51,0,36,70724,1,0,1,1,50732,30,5,5
2023-11-22 21:26:52,0,35,68112,1,0,1,1,507719,30,5,5
2023-11-22 21:26:53,0,34,68701,1,0,1,1,505202,30,5,5
2023-11-22 21:26:54,0,33,68402,1,0,1,1,505202,30,5,5
2023-11-22 21:26:55,0,32,66757,1,0,1,1,505202,30,5,5
2023-11-22 21:26:56,0,31,65668,1,0,1,1,505202,30,5,5
2023-11-22 21:26:57,0,30,64304,1,0,1,1,507377,30,5,5
2023-11-22 21:26:58,0,29,63116,1,0,1,1,504888,30,5,5
2023-11-22 21:26:59,0,28,62506,1,0,1,1,504888,30,5,5
2023-11-22 21:27:00,0,27,62363,1,0,1,1,510257,30,5,5
2023-11-22 21:27:01,0,26,62607,1,0,1,1,503091,30,5,5
2023-11-22 21:27:02,0,25,61459,1,0,1,1,50565,30,5,5
2023-11-22 21:27:03,0,24,60867,1,0,1,1,503298,30,5,5
2023-11-22 21:27:04,0,23,6102,1,0,1,1,503298,30,5,5
2023-11-22 21:27:05,0,22,60834,1,0,1,1,504349,30,5,5
2023-11-22 21:27:06,0,21,60059,1,0,1,1,505181,30,5,5
2023-11-22 21:27:07,0,20,58472,1,0,1,1,505181,30,5,5
2023-11-22 21:27:08,0,19,58063,1,0,1,1,504192,30,5,5
2023-11-22 21:27:09,0,18,58493,1,0,1,1,503836,30,5,5
2023-11-22 21:27:10,0,17,58173,1,0,1,1,50192,30,5,5
